VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
2,2015-01-01 00:06:02,2015-01-01 00:25:42,2,2.14,-73.9738082885742,40.7519454956055,1,N,-73.9975128173828,40.7466354370117,1,13.5,0.5,0.5,2.8,0,17.6,459479978
1,2015-01-01 00:06:03,2015-01-01 00:11:01,2,0.7,-73.9928512573242,40.7243423461914,1,N,-74.0017471313477,40.7306976318359,2,5.5,0.5,0.5,0,0,6.8,85084
1,2015-01-01 00:06:04,2015-01-01 00:15:23,1,2.7,-73.9820022583008,40.7732200622559,1,N,-73.9703140258789,40.8015098571777,1,10,0.5,0.5,1.5,0,12.8,1072
1,2015-01-01 00:06:04,2015-01-01 00:12:21,1,1.3,-73.9955596923828,40.7592697143555,1,N,-73.9922561645508,40.7514610290527,2,6.5,0.5,0.5,0,0,7.8,5230
1,2015-01-01 00:06:06,2015-01-01 00:10:45,2,0.7,-74.0094299316406,40.7150535583496,1,N,-74.0064315795898,40.7215614318848,2,5.5,0.5,0.5,0,0,6.8,5345090
1,2015-01-01 00:06:06,2015-01-01 00:17:57,1,1,-73.9736175537109,40.7577857971191,1,N,-73.9851837158203,40.7514305114746,2,8.5,0.5,0.5,0,0,9.8,3345694
1,2015-01-01 00:06:07,2015-01-01 00:07:42,1,0.5,-73.9722213745117,40.7939529418945,1,N,-73.9710311889648,40.8001251220703,2,4,0.5,0.5,0,0,5.3,894163
1,2015-01-01 00:06:08,2015-01-01 00:23:04,1,3.5,-73.9896850585938,40.7295989990234,1,N,-73.9579772949219,40.7176094055176,2,14.5,0.5,0.5,0,0,15.8,37094
2,2015-01-01 00:06:09,2015-01-01 00:18:49,1,2.28,-74.0073165893555,40.7429885864258,1,N,-73.9783401489258,40.751148223877,1,10.5,0.5,0.5,2.2,0,14,37874577
1,2015-01-01 00:06:09,2015-01-01 00:15:58,1,2.3,-73.9950866699219,40.7697830200195,1,N,-73.9733123779297,40.7897911071777,2,10.5,0.5,0.5,0,0,11.8,459479979
2,2015-01-01 00:06:10,2015-01-01 00:10:28,1,0.88,-73.993049621582,40.7431488037109,1,N,-73.9788284301758,40.7366714477539,2,5,0.5,0.5,0,0,6.3,85085
1,2015-01-01 00:06:11,2015-01-01 00:25:35,1,1.3,-73.970832824707,40.7544784545898,1,N,-73.977653503418,40.7589569091797,1,12.5,0.5,0.5,0,0,13.8,1073
1,2015-01-01 00:06:12,2015-01-01 00:15:49,1,2.5,-73.9655151367188,40.7956237792969,1,N,-73.9874725341797,40.7678298950195,2,10,0.5,0.5,0,0,11.3,5231
2,2015-01-01 00:06:13,2015-01-01 00:09:40,1,1.19,-73.9564971923828,40.7784423828125,1,N,-73.9719619750977,40.7821960449219,1,5.5,0.5,0.5,1,0,7.8,5345091
2,2015-01-01 00:06:14,2015-01-01 00:11:48,1,1.22,-73.9495162963867,40.7141304016113,1,N,-73.940803527832,40.7259712219238,2,6.5,0.5,0.5,0,0,7.8,3345695
2,2015-01-01 00:06:16,2015-01-01 00:16:54,5,1.13,-74.0063247680664,40.7395515441895,1,N,-73.992073059082,40.7437629699707,1,8,0.5,0.5,1.7,0,11,894164
1,2015-01-01 00:06:17,2015-01-01 00:06:27,1,0,-73.9823532104492,40.757209777832,6,N,-73.9818725585937,40.7575416564941,2,2.5,0,0.5,0,0,3.3,37095
2,2015-01-01 00:06:17,2015-01-01 00:18:15,1,2.27,-74.0068511962891,40.7440414428711,1,N,-73.9789657592773,40.7501525878906,1,10.5,0.5,0.5,2.2,0,14,37874578
2,2015-01-01 00:06:18,2015-01-01 00:29:06,2,3.12,0,0,1,N,0,0,1,16,0.5,0.5,3.3,0,20.6,459479980
2,2015-01-01 00:06:19,2015-01-01 00:21:03,1,3.16,-73.9950714111328,40.7697792053223,1,N,-73.9909210205078,40.7349281311035,1,13,0.5,0.5,0,0,14.3,85086
1,2015-01-01 00:06:20,2015-01-01 00:19:56,2,2.8,-73.9774398803711,40.7725334167481,1,N,-73.9721603393555,40.7472114562988,1,11.7,0.5,0.5,3,0,16,1074
2,2015-01-01 00:06:16,2015-01-01 00:19:45,1,1.9,-73.9676742553711,40.7562828063965,1,N,-73.9909896850586,40.7507667541504,2,10.5,0.5,0.5,0,0,11.8,5232
2,2015-01-01 00:06:21,2015-01-01 00:17:30,1,1.48,-74.0028839111328,40.733699798584,1,N,-73.9846725463867,40.740608215332,1,8.5,0.5,0.5,1.8,0,11.6,5345092
2,2015-01-01 00:06:21,2015-01-01 00:11:27,1,1.19,-73.9499740600586,40.7718315124512,1,N,-73.9609603881836,40.7632484436035,2,6,0.5,0.5,0,0,7.3,3345696
2,2015-01-01 00:06:22,2015-01-01 00:10:47,1,0.86,-73.9934844970703,40.7215766906738,1,N,-73.9823532104492,40.7206230163574,1,5.5,0.5,0.5,0,0,6.8,894165
1,2015-01-01 00:06:56,2015-01-01 00:10:00,2,0.8,-73.9874496459961,40.7291069030762,1,N,-73.988410949707,40.7199363708496,1,4.5,0.5,0.5,1,0,6.8,37096
2,2015-01-01 00:06:57,2015-01-01 00:14:06,1,2.02,-73.9726715087891,40.7435531616211,1,N,-73.9557723999023,40.7675857543945,2,8.5,0.5,0.5,0,0,9.8,37874579
1,2015-01-01 00:06:57,2015-01-01 00:15:41,1,1.5,-74.0036239624024,40.7191390991211,1,N,-73.9970397949219,40.7371253967285,1,7.7,0.5,0.5,1,0,10,459479981
2,2015-01-01 00:06:58,2015-01-01 00:20:44,5,8.36,-73.9775161743164,40.7843933105469,1,N,-73.9118423461914,40.8865623474121,1,24,0.5,0.5,6.74,2.44,34.48,85087
1,2015-01-01 00:06:58,2015-01-01 00:07:53,1,0.1,-73.9850387573242,40.7516326904297,1,N,-73.983154296875,40.7503509521484,2,2.5,0.5,0.5,0,0,3.8,1075
2,2015-01-01 00:06:59,2015-01-01 00:11:26,2,0.82,-73.9792327880859,40.7819290161133,1,N,-73.9860382080078,40.7776756286621,1,5.5,0.5,0.5,0.8,0,7.6,5233
1,2015-01-01 00:07:00,2015-01-01 00:13:40,1,2.1,-73.9397659301758,40.7084121704102,1,N,-73.9122161865234,40.7068862915039,1,7.7,0.5,0.5,3,0,12,5345093
1,2015-01-01 00:07:01,2015-01-01 00:15:23,1,2.1,-73.9547653198242,40.773136138916,1,N,-73.9838104248047,40.7795753479004,1,8.7,0.5,0.5,1,0,11,5230
2,2015-01-01 00:07:02,2015-01-01 00:36:34,1,9.95,-73.9778900146484,40.7745208740234,1,N,-73.9740600585938,40.6891021728516,1,32,0.5,0.5,9.75,0,43.05,5345090
1,2015-01-01 00:07:03,2015-01-01 00:13:36,1,1.4,-73.9768829345703,40.7433929443359,1,N,-73.9923782348633,40.7345924377441,2,7,0.5,0.5,0,0,8.3,3345694
2,2015-01-01 00:07:03,2015-01-01 00:15:31,2,1.73,-73.9804992675781,40.7483901977539,1,N,-73.9630126953125,40.757438659668,1,8,0.5,0.5,1.5,0,10.8,894163
1,2015-01-01 00:07:04,2015-01-01 00:15:17,2,2.2,-73.9873962402344,40.7656478881836,1,N,-73.9706878662109,40.7892417907715,1,8.2,0.5,0.5,1.9,0,11.4,37094
2,2015-01-01 00:07:05,2015-01-01 00:24:01,6,3.67,-73.9866104125977,40.7719688415527,1,N,-73.9802322387695,40.7387084960938,1,14,0.5,0.5,2.9,0,18.2,37874577
1,2015-01-01 00:07:06,2015-01-01 00:14:13,1,0.7,-73.9482879638672,40.7741088867188,1,N,-73.9593505859375,40.7771759033203,1,6.2,0.5,0.5,1.87,0,9.37,459479979
1,2015-01-01 00:07:06,2015-01-01 00:23:23,2,2.7,-73.9914016723633,40.7147979736328,1,N,-73.9928512573242,40.7426872253418,1,12.5,0.5,0.5,3.45,0,17.25,85085
1,2015-01-01 00:07:07,2015-01-01 00:15:38,1,2.6,-73.9481735229492,40.7743644714356,1,N,-73.9753723144531,40.7524948120117,2,10,0.5,0.5,0,0,11.3,1073
2,2015-01-01 00:07:08,2015-01-01 00:14:54,1,1.81,-73.9548034667969,40.7759170532227,1,N,-73.9747467041016,40.7866821289062,1,8.5,0.5,0.5,1.8,0,11.6,5231
1,2015-01-01 00:07:09,2015-01-01 00:24:15,2,1.4,-73.9773406982422,40.7516822814941,1,N,-73.9973983764648,40.7563896179199,1,11.5,0.5,0.5,3.2,0,16,5345091
1,2015-01-01 00:07:10,2015-01-01 00:30:40,1,8.3,-73.9837036132812,40.7238121032715,1,N,-73.9522171020508,40.8112373352051,2,27.5,0.5,0.5,0,0,28.8,3345695
1,2015-01-01 00:07:11,2015-01-01 00:24:37,2,0.4,-73.9892730712891,40.7628593444824,1,N,-73.9942321777344,40.7563743591309,1,11,0.5,0.5,2.45,0,14.75,894164
1,2015-01-01 00:07:12,2015-01-01 00:21:25,2,2.3,-73.9826431274414,40.7715377807617,1,N,-73.9751815795898,40.7524147033691,1,11,0.5,0.5,1,0,13.3,37095
1,2015-01-01 00:07:13,2015-01-01 00:29:04,1,2.5,-73.987548828125,40.7654190063477,1,N,-74.0040893554688,40.7420921325684,2,15,0.5,0.5,0,0,16.3,37874578
2,2015-01-01 00:07:13,2015-01-01 00:14:57,2,2.11,-73.9905700683594,40.7190856933594,1,N,-73.9781265258789,40.7416343688965,1,8.5,0.5,0.5,4,0,13.8,459479980
1,2015-01-01 00:07:14,2015-01-01 00:36:11,1,5.9,-73.9920425415039,40.7697486877441,1,N,-73.9058456420898,40.760856628418,1,24,0.5,0.5,7.55,0,32.85,85086
1,2015-01-01 00:07:15,2015-01-01 00:22:51,2,3.4,-74.0060348510742,40.7399597167969,1,N,-73.9887619018555,40.7776794433594,2,13.5,0.5,0.5,0,0,14.8,1074
1,2015-01-01 00:07:15,2015-01-01 00:19:23,2,2,-74.0051574707031,40.7121696472168,1,N,-73.9882202148438,40.7288551330566,2,10.5,0.5,0.5,0,0,11.8,5232
2,2015-01-01 00:07:16,2015-01-01 00:28:18,1,2.02,-73.9938049316406,40.756965637207,1,N,-73.9692840576172,40.7535858154297,2,14,0.5,0.5,0,0,15.3,5345092
1,2015-01-01 00:07:17,2015-01-01 00:13:32,2,0.8,-73.9933700561523,40.7416496276855,1,N,-73.9947128295898,40.7503166198731,1,5.7,0.5,0.5,0,0,7,3345696
1,2015-01-01 00:07:18,2015-01-01 00:27:27,1,4.7,-73.9972991943359,40.7334022521973,1,N,-73.9640731811523,40.7703399658203,2,17.5,0.5,0.5,0,0,18.8,894165
2,2015-01-01 00:07:19,2015-01-01 00:25:32,1,10,-73.9813079833984,40.7416305541992,1,N,-73.9725875854492,40.6506385803223,2,28.5,0.5,0.5,0,0,29.8,37096
1,2015-01-01 00:07:19,2015-01-01 00:36:16,2,4.1,-74.0054626464844,40.7381362915039,1,N,-73.9606246948242,40.7732086181641,2,20,0.5,0.5,0,0,21.3,37874579
2,2015-01-01 00:07:20,2015-01-01 00:12:03,2,1.15,-73.9658508300781,40.7668685913086,1,N,-73.95263671875,40.773250579834,2,6,0.5,0.5,0,0,7.3,459479981
2,2015-01-01 00:07:20,2015-01-01 00:10:50,1,1.16,-73.9558486938477,40.7736167907715,1,N,-73.964469909668,40.7604026794434,2,5,0.5,0.5,0,0,6.3,85087
1,2015-01-01 00:07:21,2015-01-01 00:16:43,1,2.5,-73.9814758300781,40.7326774597168,1,N,-73.9844589233398,40.7153396606445,2,10,0.5,0.5,0,0,11.3,1075
2,2015-01-01 00:07:22,2015-01-01 00:11:20,1,1.27,-73.9672775268555,40.754581451416,1,N,-73.9539794921875,40.7672080993652,1,6,0.5,0.5,1.3,0,8.6,5233
2,2015-01-01 00:07:22,2015-01-01 00:24:29,1,6.5,-73.9887390136719,40.7202377319336,1,N,-73.8995208740234,40.7176818847656,2,21.5,0.5,0.5,0,0,22.8,5345093
2,2015-01-01 00:07:23,2015-01-01 00:17:49,1,4.05,-73.9522247314453,40.7776069641113,1,N,-73.9749755859375,40.7298622131348,1,14,0.5,0.5,1,0,16.3,3345697
1,2015-01-01 00:07:23,2015-01-01 00:27:04,1,5,-73.9442443847656,40.8096504211426,1,N,-73.9699935913086,40.7506484985352,1,18,0.5,0.5,0.2,0,19.5,894166
1,2015-01-01 00:07:24,2015-01-01 00:30:41,4,13.1,-73.8708801269531,40.7736663818359,1,N,-73.9089813232422,40.8915824890137,1,37,0.5,0.5,8.7,5.33,52.33,37097
1,2015-01-01 00:07:24,2015-01-01 00:23:49,2,2,-73.9933853149414,40.7414741516113,1,N,-73.9958648681641,40.7620315551758,1,12,0.5,0.5,2.65,0,15.95,37874580
1,2015-01-01 00:07:25,2015-01-01 00:27:45,1,3.5,-74.0047912597656,40.7468948364258,1,N,-73.9669036865234,40.763973236084,1,15.5,0.5,0.5,3.35,0,20.15,459479982
2,2015-01-01 00:06:23,2015-01-01 00:15:46,1,1.98,-74.003303527832,40.752513885498,1,N,-73.9876174926758,40.7696914672852,2,9.5,0.5,0.5,0,0,10.8,85088
2,2015-01-01 00:06:23,2015-01-01 00:16:58,1,2.19,-73.9899063110352,40.7337188720703,1,N,-73.9693222045898,40.7575302124023,1,9.5,0.5,0.5,2,0,12.8,1076
1,2015-01-01 00:06:24,2015-01-01 00:06:42,1,0,-73.1685333251953,40.8143501281738,5,N,-73.1685333251953,40.8143501281738,1,160,0,0,0,0,160.3,5234
2,2015-01-01 00:06:25,2015-01-01 00:07:31,1,0.02,-73.9814300537109,40.7711410522461,1,N,-73.9816284179688,40.7715263366699,2,3,0.5,0.5,0,0,4.3,5345094
2,2015-01-01 00:06:25,2015-01-01 00:15:35,3,3.47,-73.9714202880859,40.7622413635254,1,N,-73.9393768310547,40.7987403869629,2,11.5,0.5,0.5,0,0,12.8,5231
2,2015-01-01 00:06:25,2015-01-01 00:31:43,5,4.77,-74.0012969970703,40.7292709350586,1,N,-73.960563659668,40.7785758972168,2,19,0.5,0.5,0,0,20.3,5345091
1,2015-01-01 00:06:27,2015-01-01 00:12:47,1,1,-73.9759826660156,40.7639503479004,1,N,-73.9661712646484,40.7581100463867,1,6,0.5,0.5,2.15,0,9.45,3345695
1,2015-01-01 00:06:28,2015-01-01 00:13:36,1,1.4,-73.9523620605469,40.7686424255371,1,N,-73.9684753417969,40.7591247558594,2,7,0.5,0.5,0,0,8.3,894164
2,2015-01-01 00:06:29,2015-01-01 00:38:32,6,3.66,-73.9908981323242,40.7658462524414,1,N,-73.9470291137695,40.779842376709,1,22,0.5,0.5,4.5,0,27.8,37095
1,2015-01-01 00:06:30,2015-01-01 00:27:20,1,7.2,-73.9710159301758,40.761848449707,1,N,-73.9090194702149,40.8464660644531,2,22.5,0.5,0.5,0,0,23.8,37874578
1,2015-01-01 00:06:30,2015-01-01 00:18:44,1,3.9,-73.9549789428711,40.7802925109863,1,N,-73.9563827514648,40.747615814209,1,13.5,0.5,0.5,2.95,0,17.75,459479980
2,2015-01-01 00:06:31,2015-01-01 00:14:56,3,1.69,-73.9883804321289,40.7346000671387,1,N,-73.9765548706055,40.7507286071777,2,8,0.5,0.5,0,0,9.3,85086
2,2015-01-01 00:06:32,2015-01-01 00:12:07,1,2.22,-73.9736099243164,40.7607383728027,1,N,-73.9531555175781,40.7885246276855,1,8,0.5,0.5,2.12,0,11.42,1074
1,2015-01-01 00:06:32,2015-01-01 00:09:34,2,0.6,-73.9766540527344,40.7482604980469,1,N,-73.9697418212891,40.7552223205566,1,4.5,0.5,0.5,1,0,6.8,5232
1,2015-01-01 00:06:33,2015-01-01 00:17:03,1,2.1,-73.9751663208008,40.7778282165527,1,N,-73.9674682617188,40.7561988830566,1,9.5,0.5,0.5,2.7,0,13.5,5345092
1,2015-01-01 00:06:35,2015-01-01 00:15:25,1,2.9,-73.9623718261719,40.7630920410156,1,N,-73.9190139770508,40.7430305480957,1,11,0.5,0.5,3.65,0,15.95,3345696
2,2015-01-01 00:06:35,2015-01-01 00:41:03,1,13.12,-73.9448394775391,40.802921295166,1,N,-73.9292449951172,40.6804466247559,1,39.5,0.5,0.5,2.8,0,43.6,894165
2,2015-01-01 00:06:36,2015-01-01 00:17:04,1,1.91,-73.9611663818359,40.7742881774902,1,N,-73.9701461791992,40.7532501220703,1,9,0.5,0.5,2.38,0,12.68,37096
1,2015-01-01 00:06:36,2015-01-01 00:27:45,2,2,-74.0042190551758,40.7424354553223,1,N,-73.9798431396484,40.7494583129883,2,14,0.5,0.5,0,0,15.3,37874579
1,2015-01-01 00:06:38,2015-01-01 00:15:47,1,1.5,-73.9779815673828,40.7452583312988,1,N,-73.9676818847656,40.7552452087402,1,7.7,0.5,0.5,1.8,0,10.8,459479981
2,2015-01-01 00:06:39,2015-01-01 00:10:52,3,0.72,-73.9606399536133,40.7725601196289,1,N,-73.9597473144531,40.7803916931152,2,5,0.5,0.5,0,0,6.3,85087
2,2015-01-01 00:06:40,2015-01-01 00:11:56,1,1.05,-73.9938125610352,40.7568702697754,1,N,-74.0035629272461,40.7516708374024,2,5.5,0.5,0.5,0,0,6.8,1075
2,2015-01-01 00:06:41,2015-01-01 00:11:49,1,1.43,-73.9630432128906,40.7692985534668,1,N,-73.9538345336914,40.7848167419434,2,6.5,0.5,0.5,0,0,7.8,5233
2,2015-01-01 00:06:42,2015-01-01 00:11:51,6,1.66,-73.971549987793,40.7507438659668,1,N,-73.9755096435547,40.7330322265625,1,7,0.5,0.5,1.5,0,9.8,5345093
1,2015-01-01 00:06:42,2015-01-01 00:23:20,3,0.7,-73.9927215576172,40.7692680358887,1,N,-73.9925994873047,40.7618103027344,2,10.5,0.5,0.5,0,0,11.8,3345697
1,2015-01-01 00:06:44,2015-01-01 00:07:06,2,7.8,-73.9730453491211,40.7953147888184,1,N,-73.9730453491211,40.7953147888184,2,2.5,0.5,0.5,0,0,3.8,894166
1,2015-01-01 00:06:45,2015-01-01 00:19:04,4,1.9,-73.9781112670898,40.7881088256836,1,N,-73.9948654174805,40.7690544128418,3,9.5,0.5,0.5,0,0,10.8,37097
1,2015-01-01 00:06:46,2015-01-01 00:19:40,4,3.9,-73.9790573120117,40.7615776062012,1,N,-73.9373092651367,40.8014259338379,2,13.5,0.5,0.5,0,0,14.8,37874580
1,2015-01-01 00:06:46,2015-01-01 00:21:58,1,2.1,-73.9817428588867,40.7779998779297,1,N,-73.9582824707031,40.7731132507324,1,12,0.5,0.5,2.65,0,15.95,459479982
1,2015-01-01 00:06:47,2015-01-01 00:32:45,1,16.9,-73.8708343505859,40.7737236022949,1,N,-73.9657135009766,40.612434387207,2,46,0.5,0.5,0,0,47.3,85088
1,2015-01-01 00:06:49,2015-01-01 00:13:18,1,0.5,-73.9853973388672,40.7503890991211,1,N,-73.9911804199219,40.7502098083496,2,6,0.5,0.5,0,0,7.3,1076
2,2015-01-01 00:06:50,2015-01-01 00:12:01,5,1.22,-73.9726333618164,40.7588272094727,1,N,-73.9591522216797,40.7649383544922,2,6,0.5,0.5,0,0,7.3,5234
2,2015-01-01 00:06:51,2015-01-01 00:30:07,1,1.45,-73.9942626953125,40.7509307861328,1,N,-73.9883499145508,40.7649421691895,2,14.5,0.5,0.5,0,0,15.8,5345094
2,2015-01-01 00:06:52,2015-01-01 00:15:47,5,3.29,-73.9809265136719,40.765251159668,1,N,-73.9685668945313,40.7990493774414,2,12,0.5,0.5,0,0,13.3,3345698
1,2015-01-01 00:06:52,2015-01-01 00:13:34,1,3.2,-73.9953460693359,40.7602424621582,1,N,-73.9714584350586,40.794979095459,2,11,0.5,0.5,0,0,12.3,894167
2,2015-01-01 00:06:53,2015-01-01 00:20:22,1,2.65,-73.9253768920898,40.7437896728516,1,N,-73.9110794067383,40.7620506286621,2,12,0.5,0.5,0,0,13.3,37098
1,2015-01-01 00:06:54,2015-01-01 00:25:07,1,9,-74.0079650878906,40.712100982666,1,N,-73.8954772949219,40.7075080871582,2,26.5,0.5,0.5,0,0,27.8,37874581
1,2015-01-01 00:06:54,2015-01-01 00:10:40,1,1,-73.9701843261719,40.7524566650391,1,N,-73.9795989990234,40.7396926879883,1,5,0.5,0.5,1.25,0,7.55,459479983
2,2015-01-01 00:06:55,2015-01-01 00:09:28,2,0.48,-73.9842681884766,40.7374801635742,1,N,-73.9790496826172,40.7414588928223,1,4,0.5,0.5,0.9,0,6.2,85089
1,2015-01-01 00:06:55,2015-01-01 00:32:26,1,4.4,-73.9715347290039,40.76318359375,1,N,-74.0057220458984,40.7185134887695,1,19,0.5,0.5,1.7,0,22,1077
1,2015-01-01 00:06:56,2015-01-01 00:12:34,1,1,-73.9755401611328,40.7330856323242,1,N,-73.9841003417969,40.7253684997559,2,6,0.5,0.5,0,0,7.3,5235
1,2015-01-01 00:07:26,2015-01-01 00:14:42,1,1.4,-74.009391784668,40.7239074707031,1,N,-74.0164947509766,40.7050018310547,1,7.5,0.5,0.5,1.5,0,10.3,5345095
2,2015-01-01 00:07:27,2015-01-01 00:34:20,2,4.34,-74.0011901855469,40.7394752502441,1,N,-73.9775695800781,40.7744369506836,1,19.5,0.5,0.5,4,0,24.8,5232
2,2015-01-01 00:07:27,2015-01-01 00:12:14,5,1.54,-73.9697647094727,40.7568016052246,1,N,-73.9539489746094,40.7707710266113,1,6.5,0.5,0.5,1.4,0,9.2,5345092
1,2015-01-01 00:07:28,2015-01-01 00:29:04,2,7.3,-73.9768981933594,40.7568244934082,1,N,-73.9117584228516,40.826717376709,1,24.5,0.5,0.5,0,0,25.8,3345696
2,2015-01-01 00:07:29,2015-01-01 00:15:15,1,0.87,-73.9856948852539,40.7526817321777,1,N,-73.9889450073242,40.747802734375,1,6.5,0.5,0.5,1.4,0,9.2,894165
2,2015-01-01 00:07:30,2015-01-01 00:20:47,1,3.35,-73.9811096191406,40.7691459655762,1,N,-73.9477233886719,40.7521514892578,2,13.5,0.5,0.5,0,0,14.8,37096
1,2015-01-01 00:07:31,2015-01-01 00:22:16,2,3.5,-74.0170745849609,40.7051544189453,1,N,-73.9982986450195,40.7407493591309,1,14,0.5,0.5,1,0,16.3,37874579
2,2015-01-01 00:07:31,2015-01-01 00:29:14,1,7.38,-74.0044784545898,40.7200202941895,1,N,-73.9425506591797,40.7862014770508,1,24,0.5,0.5,4.9,0,30.2,459479981
2,2015-01-01 00:07:32,2015-01-01 00:18:31,2,1.98,-74.0049591064453,40.7414817810059,1,N,-73.9998397827148,40.7168083190918,2,9,0.5,0.5,0,0,10.3,85087
2,2015-01-01 00:07:33,2015-01-01 00:09:29,1,0.3,-73.9865112304688,40.7223052978516,1,N,-73.9839401245117,40.7254753112793,2,3.5,0.5,0.5,0,0,4.8,1075
2,2015-01-01 00:07:34,2015-01-01 00:11:33,2,1.29,-73.982063293457,40.7712860107422,1,N,-73.9742279052734,40.7873916625977,2,6,0.5,0.5,0,0,7.3,5233
2,2015-01-01 00:07:34,2015-01-01 00:13:53,1,1.46,-73.9968414306641,40.7552795410156,1,N,-73.9913635253906,40.7398414611816,2,7,0.5,0.5,0,0,8.3,5345093
2,2015-01-01 00:07:35,2015-01-01 00:39:21,5,8.31,-73.9859237670899,40.7295913696289,1,N,-73.9419937133789,40.8219985961914,2,28,0.5,0.5,0,0,29.3,3345697
1,2015-01-01 00:07:36,2015-01-01 00:35:55,1,2.5,-73.9949417114258,40.7700042724609,1,N,-73.9623413085937,40.7553291320801,1,18,0.5,0.5,0,0,19.3,894166
1,2015-01-01 00:07:36,2015-01-01 00:21:29,3,2.4,-73.9841232299805,40.7442436218262,1,N,-73.9878005981445,40.721248626709,2,11.5,0.5,0.5,0,0,12.8,37097
2,2015-01-01 00:07:37,2015-01-01 00:10:56,1,0.41,-73.9809036254883,40.7799911499023,1,N,-73.9758911132813,40.7764587402344,2,4.5,0.5,0.5,0,0,5.8,37874580
1,2015-01-01 00:07:38,2015-01-01 00:15:26,3,1,-73.9926605224609,40.7372398376465,1,N,-74.009391784668,40.7382125854492,2,7,0.5,0.5,0,0,8.3,459479982
1,2015-01-01 00:07:39,2015-01-01 00:18:47,1,2.5,0,0,1,N,0,0,2,10,0.5,0.5,0,0,11.3,85088
2,2015-01-01 00:07:39,2015-01-01 00:11:01,1,0.59,-74.0001831054687,40.742919921875,1,N,-73.9946975708008,40.7504081726074,1,4.5,0.5,0.5,1,0,6.8,1076
1,2015-01-01 00:07:40,2015-01-01 00:22:23,3,3.8,-74.0139923095703,40.7097358703613,1,N,-73.994499206543,40.7608108520508,2,14.5,0.5,0.5,0,0,15.8,5234
1,2015-01-01 00:07:42,2015-01-01 00:12:15,1,0.3,-73.967170715332,40.7637786865234,1,N,-73.9725189208984,40.7652130126953,2,4.5,0.5,0.5,0,0,5.8,5345094
1,2015-01-01 00:07:43,2015-01-01 00:10:12,2,0.5,-73.9984130859375,40.7404136657715,1,N,-74.0027160644531,40.7340278625488,1,4,0.5,0.5,1.55,0,6.85,3345698
1,2015-01-01 00:07:44,2015-01-01 00:10:34,1,0.9,-74.0070114135742,40.718807220459,1,N,-74.0110168457031,40.7089462280274,2,4.5,0.5,0.5,0,0,5.8,894167
1,2015-01-01 00:07:44,2015-01-01 00:18:14,1,3.8,-73.9513320922852,40.7717323303223,1,N,-73.9779739379883,40.7252998352051,1,14,0.5,0.5,3.05,0,18.35,37098
1,2015-01-01 00:07:45,2015-01-01 00:12:19,1,1.4,-73.9447326660156,40.787467956543,1,N,-73.9455642700195,40.8003196716309,2,6,0.5,0.5,0,0,7.3,37874581
2,2015-01-01 00:07:40,2015-01-01 00:24:26,1,3.14,-73.9921569824219,40.7699203491211,1,N,-73.9536285400391,40.7794036865234,1,14.5,0.5,0.5,3.75,0,19.55,459479983
2,2015-01-01 00:07:46,2015-01-01 00:22:04,1,1.92,-73.9753952026367,40.7564353942871,1,N,-73.9926910400391,40.7415313720703,2,11,0.5,0.5,0,0,12.3,85089
1,2015-01-01 00:07:46,2015-01-01 00:12:11,1,1.1,-74.0028915405273,40.7342224121094,1,N,-74.0049819946289,40.7208824157715,1,5.5,0.5,0.5,1.35,0,8.15,1077
2,2015-01-01 00:07:46,2015-01-01 00:34:03,1,3.41,-73.9997863769531,40.7302513122559,1,N,-73.9703216552734,40.7645034790039,2,17.5,0.5,0.5,0,0,18.8,5235
1,2015-01-01 00:07:47,2015-01-01 00:11:11,2,1,-73.9976959228516,40.7243957519531,1,N,-74.0085601806641,40.7136764526367,2,5,0.5,0.5,0,0,6.3,5345095
2,2015-01-01 00:07:45,2015-01-01 00:42:29,1,12.69,-73.9690856933594,40.7907447814941,1,N,-73.9142456054688,40.6989784240723,1,39,0.5,0.5,0,0,40.3,3345699
1,2015-01-01 00:07:48,2015-01-01 00:16:55,1,3.2,-73.97314453125,40.7524833679199,1,N,-73.926139831543,40.7529258728027,2,11.5,0.5,0.5,0,0,12.8,894168
2,2015-01-01 00:07:49,2015-01-01 00:34:56,2,7.8,-73.9816818237305,40.767894744873,1,N,-73.9934539794922,40.6900024414063,2,26.5,0.5,0.5,0,0,27.8,37099
2,2015-01-01 00:07:49,2015-01-01 00:14:19,1,1.72,-73.9690322875977,40.7599296569824,1,N,-73.9494476318359,40.7727203369141,2,7.5,0.5,0.5,0,0,8.8,37874582
1,2015-01-01 00:07:50,2015-01-01 00:16:47,1,2.1,-73.9816284179688,40.7721290588379,1,N,-73.9710388183594,40.7981491088867,2,9,0.5,0.5,0,0,10.3,459479984
1,2015-01-01 00:07:52,2015-01-01 00:20:13,4,2.6,-73.9840621948242,40.7513694763184,1,N,-74.0013809204102,40.7200202941895,2,11,0.5,0.5,0,0,12.3,85090
2,2015-01-01 00:07:53,2015-01-01 00:23:36,2,2.59,-73.9915084838867,40.7210235595703,1,N,-73.9731826782227,40.7517776489258,1,12,0.5,0.5,0,0,13.3,1078
